,title,price,rating,image,description,url
37,"H3 Active Noise Cancelling Headphones Bluetooth,Over Ear Bluetooth Headphones with Hi-Fi Stereo Sound, 80H Playtime,Foldable Design,Built-in Mic,Wired Mode for Phone/PC (White)",$79.99,4.2 ,https://m.media-amazon.com/images/I/61ntqckMwzL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjA3Nzk3ODU5NjM1OTc3OjE3MjY1NTE0NTE6c3BfYXRmX25leHQ6MzAwMDI4NDA3MjgwNTAyOjowOjo&url=%2FTONEMAC-Cancelling-Headphones-Bluetooth-Playtime%2Fdp%2FB0C73JLNZ2%2Fref%3Dsr_1_26_sspa%3Fdib%3DeyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg%26dib_tag%3Dse%26keywords%3Dbose%26qid%3D1726551451%26s%3Daht%26sr%3D1-26-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
38,"Bose Frames - Audio Sunglasses with Open Ear Headphones, Black, with Bluetooth Connectivity", ,4.4 ,https://m.media-amazon.com/images/I/513Vk3MfIyL.__AC_SY445_SX342_QL70_FMwebp_.jpg,,https://www.amazon.com/Bose-Frames-Sunglasses-Headphones-Connectivity/dp/B07VRFLZHZ/ref=sr_1_27?dib=eyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg&dib_tag=se&keywords=bose&qid=1726551451&s=aht&sr=1-27
39,"Bose SoundTrue Headphones Around-Ear Style, Black", ,4.3 ,https://m.media-amazon.com/images/I/71WPcEefiRL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"BRAND NEW. Clear wrapper is open, but product has not been used. Black zipper case included.",https://www.amazon.com/Bose-SoundTrue-Headphones-Around-Ear-Style/dp/B00IUICOR6/ref=sr_1_28?dib=eyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg&dib_tag=se&keywords=bose&qid=1726551451&s=aht&sr=1-28
40,"MOVSSOU E7 Active Noise Cancelling Headphones Bluetooth Headphones Wireless Headphones Over Ear with Microphone Deep Bass, Comfortable Protein Earpads, 30 Hours Playtime for Travel/Work, Black",$46.99,4.3 ,https://m.media-amazon.com/images/I/716ptOGRg9L.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/Active-Noise-Cancelling-Headphones-Comfortable/dp/B095BV8R27/ref=sr_1_29?dib=eyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg&dib_tag=se&keywords=bose&qid=1726551451&s=aht&sr=1-29
41,"Bluetooth Headphones, Premium Active Noise Cancelling Wireless Headphones Over Ear, 50H Playtime, Hi-Res Audio, Deep Bass, Memory Foam Ear Cups for Travel, Home Office",$99.99,4.7 ,https://m.media-amazon.com/images/I/61RahTQtAqL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjMwMzI5MjUxNTUxMjc5OjE3MjY1NTE0NTE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQxMTQ5MTQzNzUwMjo6MDo6&url=%2FBluetooth-Headphones-Cancelling-Wireless-Playtime%2Fdp%2FB0C2D21HBX%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%253Aamzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%26cv_ct_cx%3Dbose%26dib%3DeyJ2IjoiMSJ9.36lVNhLCibOSkGTXJHokxedlfhWlZqhe7HE4i7NFYdb1oR9rj_lSHPDysOq8S6RXueg3h4GpyptgFfd0qZfLNg.BooPq25TXD3oKqAwGmZpGNNat2t95-yV0RDUv-t5w7Q%26dib_tag%3Dse%26keywords%3Dbose%26pd_rd_i%3DB0C2D21HBX%26pd_rd_r%3D16bb85ec-74c3-4a23-a256-30fe560803a4%26pd_rd_w%3DlSfFD%26pd_rd_wg%3DUN2ko%26pf_rd_p%3D60b0c4ef-0fd2-46d0-8724-84b6f746d062%26pf_rd_r%3DPTNDTXZC54J8P5YHX0BF%26qid%3D1726551451%26s%3Daht%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-25-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
42,"H3 Active Noise Cancelling Headphones Bluetooth,Over Ear Bluetooth Headphones with Hi-Fi Stereo Sound, 80H Playtime,Foldable Design,Built-in Mic,Wired Mode for Phone/PC (White)",$79.99,4.2 ,https://m.media-amazon.com/images/I/61ntqckMwzL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjMwMzI5MjUxNTUxMjc5OjE3MjY1NTE0NTE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAyODQwNzI4MDUwMjo6MTo6&url=%2FTONEMAC-Cancelling-Headphones-Bluetooth-Playtime%2Fdp%2FB0C73JLNZ2%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%253Aamzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%26cv_ct_cx%3Dbose%26dib%3DeyJ2IjoiMSJ9.36lVNhLCibOSkGTXJHokxedlfhWlZqhe7HE4i7NFYdb1oR9rj_lSHPDysOq8S6RXueg3h4GpyptgFfd0qZfLNg.BooPq25TXD3oKqAwGmZpGNNat2t95-yV0RDUv-t5w7Q%26dib_tag%3Dse%26keywords%3Dbose%26pd_rd_i%3DB0C73JLNZ2%26pd_rd_r%3D16bb85ec-74c3-4a23-a256-30fe560803a4%26pd_rd_w%3DlSfFD%26pd_rd_wg%3DUN2ko%26pf_rd_p%3D60b0c4ef-0fd2-46d0-8724-84b6f746d062%26pf_rd_r%3DPTNDTXZC54J8P5YHX0BF%26qid%3D1726551451%26s%3Daht%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-26-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
43,"Puro Sound Labs: PuroPro Hybrid Active Noise Cancelling Volume Limiting Headphones, Wireless Over Ear Bluetooth Headphones, 32h Playtime, Hi-Res Audio, Memory Foam Ear Cups, for Travel and Home Office",$149.00,4.3 ,https://m.media-amazon.com/images/I/71fPlPPNMkL.__AC_SY300_SX300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjMwMzI5MjUxNTUxMjc5OjE3MjY1NTE0NTE6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDAzMDY3NzQ3NDQyMTo6Mjo6&url=%2FPuro-Sound-Labs-Cancelling-Headphones%2Fdp%2FB087QV671C%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%253Aamzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%26cv_ct_cx%3Dbose%26dib%3DeyJ2IjoiMSJ9.36lVNhLCibOSkGTXJHokxedlfhWlZqhe7HE4i7NFYdb1oR9rj_lSHPDysOq8S6RXueg3h4GpyptgFfd0qZfLNg.BooPq25TXD3oKqAwGmZpGNNat2t95-yV0RDUv-t5w7Q%26dib_tag%3Dse%26keywords%3Dbose%26pd_rd_i%3DB087QV671C%26pd_rd_r%3D16bb85ec-74c3-4a23-a256-30fe560803a4%26pd_rd_w%3DlSfFD%26pd_rd_wg%3DUN2ko%26pf_rd_p%3D60b0c4ef-0fd2-46d0-8724-84b6f746d062%26pf_rd_r%3DPTNDTXZC54J8P5YHX0BF%26qid%3D1726551451%26s%3Daht%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-27-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
44,"Wireless Earbuds Sports, Bluetooth Headphones 5.3, 50H Playback Over-Ear buds with 4 ENC Noise Cancelling Mic, Deep Bass Earphones with Earhooks, IP7 Waterproof Fitness Headset for Running Workout Gym",$39.99,4.6 ,https://m.media-amazon.com/images/I/71lm7niYBOL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjMwMzI5MjUxNTUxMjc5OjE3MjY1NTE0NTE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM2NDkxMzE2ODYwMjo6Mzo6&url=%2FBluetooth-Headphones-Cancelling-Earphones-Waterproof%2Fdp%2FB0CT8K8LB7%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%253Aamzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%26cv_ct_cx%3Dbose%26dib%3DeyJ2IjoiMSJ9.36lVNhLCibOSkGTXJHokxedlfhWlZqhe7HE4i7NFYdb1oR9rj_lSHPDysOq8S6RXueg3h4GpyptgFfd0qZfLNg.BooPq25TXD3oKqAwGmZpGNNat2t95-yV0RDUv-t5w7Q%26dib_tag%3Dse%26keywords%3Dbose%26pd_rd_i%3DB0CT8K8LB7%26pd_rd_r%3D16bb85ec-74c3-4a23-a256-30fe560803a4%26pd_rd_w%3DlSfFD%26pd_rd_wg%3DUN2ko%26pf_rd_p%3D60b0c4ef-0fd2-46d0-8724-84b6f746d062%26pf_rd_r%3DPTNDTXZC54J8P5YHX0BF%26qid%3D1726551451%26s%3Daht%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-28-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
45,"Bose QuietComfort 45 Wireless Bluetooth Noise Cancelling Headphones, Over-Ear Headphones with Microphone, Personalized Noise Cancellation and Sound, White Smoke",$259.95,4.7 ,https://m.media-amazon.com/images/I/51iAp-Nq7FL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"The first noise cancelling headphones are back, with quiet, lightweight materials, and proprietary technology for deep, clear sound and adjustable EQ so you can tune your music to your liking. Bose QuietComfort 45 headphones aren’t just an icon reborn – they’re the perfect balance of quiet, comfort, and sound. Plus, everything that made the first around ear headphones an icon is still here. Just refined. Like an updated design with smooth cushions and a clean look. Plush synthetic leather, impact-resistant glass-filled nylon, and cast-metal hinges were all selected for their comfort as well as their durability. Add in minimal clamping force, and you’ll almost forget you’re wearing Bluetooth wireless noise cancelling headphones. Enhanced Acoustic Noise Cancelling™ technology produces the true quiet needed to hear every detail of your music in high fidelity. Or, choose the new Aware Mode to hear your music and your environment together. TriPort acoustic architecture and Bose's innovative Volume-optimized Active EQ add depth and clarity while maintaining balance at any volume. And lightweight materials such as synthetic leather and glass-filled nylon were meticulously selected for comfort and durability. The headphones offer 24 hours of play time*, charge via USB-C®, and feature six microphones for clearer calls. Bluetooth® 5.1 maintains a strong connection, and the Bose app guides you through setup, lets you personalize settings, and keeps your headphones’ software up to date.",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMjMwMzI5MjUxNTUxMjc5OjE3MjY1NTE0NTE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEwNjI1MDYxMjYwMjo6NDo6&url=%2FBose-QuietComfort-Bluetooth-Cancelling-Headphones%2Fdp%2FB098FH5P3C%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%253Aamzn1.sym.60b0c4ef-0fd2-46d0-8724-84b6f746d062%26cv_ct_cx%3Dbose%26dib%3DeyJ2IjoiMSJ9.36lVNhLCibOSkGTXJHokxedlfhWlZqhe7HE4i7NFYdb1oR9rj_lSHPDysOq8S6RXueg3h4GpyptgFfd0qZfLNg.BooPq25TXD3oKqAwGmZpGNNat2t95-yV0RDUv-t5w7Q%26dib_tag%3Dse%26keywords%3Dbose%26pd_rd_i%3DB098FH5P3C%26pd_rd_r%3D16bb85ec-74c3-4a23-a256-30fe560803a4%26pd_rd_w%3DlSfFD%26pd_rd_wg%3DUN2ko%26pf_rd_p%3D60b0c4ef-0fd2-46d0-8724-84b6f746d062%26pf_rd_r%3DPTNDTXZC54J8P5YHX0BF%26qid%3D1726551451%26s%3Daht%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-29-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
46,"Bose QuietComfort 35 (Series II) Wireless Headphones, Noise Cancelling, with Alexa voice control – Limited Edition Triple Midnight", ,4.7 ,https://m.media-amazon.com/images/I/71Aclgd057L.__AC_SX300_SY300_QL70_FMwebp_.jpg,"What happens when you clear away the noisy distractions of the world? Concentration goes to the next level. You get deeper into your music, your work, or whatever you want to focus on. That’s the power of Bose QuietComfort 35 wireless headphones II, the most powerful Bose noise cancelling headphones yet. Put them on and get closer to what you’re most passionate about. They’re Alexa-enabled, so you can enjoy entertainment, get information, and manage your day — all without looking at your phone. Adjust your level of noise cancelling between three settings using the Action button or the Bose Connect app. Volume-optimized EQ gives you balanced audio performance at any volume, and a noise-rejecting dual-microphone system provides clearer calls, even in noisy environments. And with easy Bluetooth pairing, 20 hours of battery life, and a durable, comfortable fit — you can keep the music or the quiet going all day long. Available in Black, Silver, or new, limited-edition Triple Midnight. Included: QuietComfort 35 II, carrying case, charging cable, audio cable for enjoying music without battery power.",https://www.amazon.com/Bose-QuietComfort-Wireless-Headphones-Cancelling/dp/B07G95TJ3P/ref=sr_1_30?dib=eyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg&dib_tag=se&keywords=bose&qid=1726551451&s=aht&sr=1-30
47,"Sony WH-1000XM4 Wireless Premium Noise Canceling Overhead Headphones with Mic for Phone-Call and Alexa Voice Control, Black WH1000XM4",$298.00,4.6 ,https://m.media-amazon.com/images/I/51ET-EQJMWL.__AC_SY300_SX300_QL70_FMwebp_.jpg,"Sony’s intelligent industry-leading noise canceling headphones with premium sound elevate your listening experience with the ability to personalize and control everything you hear. Get up to 30 hours of battery life with quick charging capabilities, enjoy an enhanced Smart Listening feature set, and carry conversations hands-free with speak-to-chat.",https://www.amazon.com/Sony-WH-1000XM4-Canceling-Headphones-phone-call/dp/B0863TXGM3/ref=sr_1_31?dib=eyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg&dib_tag=se&keywords=bose&qid=1726551451&s=aht&sr=1-31
48,"Bose QuietComfort 25 Acoustic Noise Cancelling Headphones for Apple Devices, Triple Black (wired, 3.5mm)",$179.95,4.2 ,https://m.media-amazon.com/images/I/71aoFaqNyUL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Quiet Comfort 25 Acoustic Noise Cancelling headphones are the best-performing around-ear headphones from Bose. They give you crisp, powerful sound-and quiet that lets you hear your music better. Bose advances its industry-leading headphones with the latest proprietary Bose Active EQ and TriPort technology, giving the music you love deep, clear sound. At the same time, Bose noise cancelling technology monitors the noise around you and cancels it out, helping you focus on what you want to hear-whether it's your music, your calls or simply peace and quiet. With a distinctive design and this sophisticated special edition color, these headphones look as good as they sound. They're also comfortable, durably made and easy to stow, with ear cups that pivot to fit in a small carrying case. Customized for Apple devices. Included: Quiet Comfort 25 headphones; 56-inch QC25 inline remote and microphone cable; airline adapter; carrying case; AAA battery.",https://www.amazon.com/Bose-QuietComfort-Acoustic-Cancelling-Headphones/dp/B0117RFP0Y/ref=sr_1_32?dib=eyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg&dib_tag=se&keywords=bose&qid=1726551451&s=aht&sr=1-32
49,Bose QuietComfort 45 Noise Canceling Bluetooth Headphones (White Smoke),Page 1 of 1,4.5 ,https://m.media-amazon.com/images/I/51CHPyFpnoL.__AC_SY300_SX300_QL70_FMwebp_.jpg,"This pre-owned or refurbished product has been professionally inspected and tested to work and look like new. How a product becomes part of Amazon Renewed, your destination for pre-owned, refurbished products: A customer buys a new product and returns it or trades it in for a newer or different model. That product is inspected and tested to work and look like new by Amazon-qualified suppliers. Then, the product is sold as an Amazon Renewed product on Amazon. If not satisfied with the purchase, renewed products are eligible for replacement or refund under the Amazon Renewed Guarantee.",https://www.amazon.com/Bose-QuietComfort-Bluetooth-Cancelling-Headphones/dp/B09NCHTW21/ref=sr_1_33?dib=eyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg&dib_tag=se&keywords=bose&qid=1726551451&s=aht&sr=1-33
50,"Bose Noise Cancelling Wireless Bluetooth Headphones 700, with Alexa Voice Control, Soapstone",$314.98,4.6 ,https://m.media-amazon.com/images/I/41p7WW3kkKL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Bose Noise Cancelling Headphones 700 have redefined what wireless headphones can do. Keep your head up to the world with easy access to voice assistants — perfect for music, navigation, weather, and more. Confidently take calls or speak to Alexa anywhere. An unrivaled four-microphone system picks up and isolates your voice while cancelling the noise around you. With these Bluetooth headphones, Bose has even improved on what it’s most known for. 11 levels of noise cancellation let you truly personalize your environment. Set it low to let more of the world In, somewhere in the middle, or turn it all the way up to block out the noisy world around you. Signature active EQ promises an immersive listening experience at any volume. Whether you’re relaxing with quiet music or really cranking it, your music sounds like it should. These touch-sensitive wireless headphones are also designed with a streamlined stainless steel headband, and a lightweight, comfortable fit. The intuitive controls keep everything simple — manage volume, calls, and music just by touching the earcup. One touch is all you need to reach Spotify — instantly open your last session by tapping and holding the right earcup. You can repeat this step to discover brand new content. The Bose Music app gives you even more control. The Bluetooth headphones feature up to 20 hours of wireless battery life. Includes Bose Noise Cancelling Headphones 700, USB charging cable, audio cable, and carrying case. Available in Black or Silver.",https://www.amazon.com/Bose-Cancelling-Bluetooth-Headphones-Soapstone/dp/B07X5F81JS/ref=sr_1_34?dib=eyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg&dib_tag=se&keywords=bose&qid=1726551451&s=aht&sr=1-34
51,Bose QuietComfort 25 Acoustic Noise Cancelling Headphones for Apple devices - White (Wired 3.5mm),$179.95,4.3 ,https://m.media-amazon.com/images/I/61Px1bLdKvL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"QuietComfort 25 Acoustic Noise Cancelling headphones are the best-performing around-ear headphones from Bose. They give you crisp, powerful sound--and quiet that lets you hear your music better. Bose advances their industry-leading headphones with the latest proprietary Bose Active EQ and TriPort technology, giving the music you love deep, clear sound. At the same time, Bose noise cancelling technology monitors the noise around you and cancels it out, helping you focus on what you want to hear--whether it’s your music, your calls or simply peace and quiet. With a distinctive design and two color options to match your style, these headphones look as good as they sound. They’re also comfortable, durably made and easy to stow, with earcups that pivot to fit in a small carrying case. Customized for Apple devices. Included: QuietComfort 25 headphones; 56-inch QC25 inline remote and microphone cable; airline adapter; carrying case; AAA battery.",https://www.amazon.com/Bose-QuietComfort-Acoustic-Cancelling-Headphones/dp/B00M1NEUA0/ref=sr_1_35?dib=eyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg&dib_tag=se&keywords=bose&qid=1726551451&s=aht&sr=1-35
52,"Garmin dēzl™ Headset 200, 2-in-1 Premium Trucking Headset, Active Noise Cancellation, Superior Battery Life and Memory Foam Ear Pads,Black",$302.00,4.0 ,https://m.media-amazon.com/images/I/71sulswNZNL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"Hear better, talk longer, truck smarter with dēzl™ Headset 200. This premium two-in-one trucking headset offers outstanding audio quality, superior battery life and quick conversion from single-ear for driving to full stereo headset for enjoying audio entertainment during breaks. Up to 50 hours of battery life give you ample talk time for long over-the-road journeys. Active noise cancellation provides crisp audio quality for music, podcasts and phone calls. The adjustable boom mic separates your voice from ambient noise, so you can be heard clearly despite loud road noise. High-quality materials and plush memory foam ear pads ensure all-day comfort and durability. Additionally, you can pair the headset with a dēzl™ OTR truck navigator (sold separately) to hear and see navigation prompts and use voice commands while your hands stay on the wheel.",https://www.amazon.com/Garmin-Headset-Trucking-Cancellation-Superior/dp/B09XXN1TGJ/ref=sr_1_36?dib=eyJ2IjoiMSJ9.Uyu66bXOgVft-2o8_bL6jUCrWGci0Ufgt3RgKUNlI9wL8p8symsEkZAq4Dar09TwcTr7g1fFXP7yRdJKrkXD05SCrtJgrHBIwCISZRn5CCQDNhpXN9xNM6UwvWxwJEndH8bRIh_l54QkX9bRtiV3GAKuqRDFtzkB65mpU52ZhOSlIPeArBbE5v1DYk8VWfqfHTxrxwYyvdD6WM7o88ItYSst6BHgHZZq-1Yt6N8swCrSiP2f2FUO9J2rwa7wM8iDWF7xvR4CZJNXfkvSl6W9j9XJZY1vGKSRuseiyacb3xM._3T84BXhEuugZvfjsCV1l-6DmdF6B-a7QBbzplqFZBg&dib_tag=se&keywords=bose&qid=1726551451&s=aht&sr=1-36
